EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,RULING_YEAR,NTEE_NAME,CLUSTER_KMEANS
521241126,NATIONAL RIGHT TO LIFE COMMITTEE EDUCATIONAL TRUST FUND,,TRUST FUND,ALEXANDRIA,VA,22314-0000,0,3,3,1200,1983-03-01,1,15,124125000,2,1,202204.0,7,6,1,0,4,7121221.0,1171709.0,1168373.0,R62Z,,1983.0,"Civil Rights, Social Action & Advocacy",0
521243457,HUMAN RIGHTS CAMPAIGN INC,,1640 RHODE ISLAND AVE NW,WASHINGTON,DC,20036-3200,0,4,3,1000,1991-03-01,2,0,480559431,1,1,202203.0,8,8,1,0,3,31980344.0,40245397.0,38742942.0,R26,,1991.0,"Civil Rights, Social Action & Advocacy",0
521257712,FRIENDS OF THE NATIONAL ARBORETUM INC,% KATHLEEN HORAN,3501 NEW YORK AVE NE,WASHINGTON,DC,20002-1958,0,3,3,1200,1982-07-01,1,15,279602000,1,1,202112.0,6,6,1,0,12,4172863.0,2788148.0,2644655.0,C114,,1982.0,Environment,0
521265221,INSTITUTE ON RELIGION & DEMOCRACY,,1023 15TH ST NW STE 200,WASHINGTON,DC,20005-2629,0,3,3,1200,1985-11-01,1,15,123000000,1,1,202112.0,5,6,1,0,12,591610.0,1544508.0,1544508.0,R600,,1985.0,"Civil Rights, Social Action & Advocacy",0
521267399,DRINKING WATER RESEARCH FOUNDATION,% 1 BWA 1700 DIAGONAL RD STE 650,1700 DIAGONAL RD STE 650 # 6,ALEXANDRIA,VA,22314-2864,0,3,3,1000,1992-09-01,1,15,199000000,1,1,202111.0,4,3,1,0,11,386770.0,99966.0,98796.0,C052,,1992.0,Environment,0
521284404,NATIONAL BONSAI FOUNDATION INCORPORATED,% JAMES HUGHES,3501 NEW YORK AVE NE,WASHINGTON,DC,20002-1958,0,3,3,1000,1983-05-01,1,15,915994119,1,1,202112.0,6,6,1,0,12,2742743.0,1339540.0,567007.0,C114,,1983.0,Environment,0
521287282,ANTARCTIC AND SOUTHERN OCEAN COALITION,,1320 19TH ST NW 5TH FLOOR,WASHINGTON,DC,20036-1610,0,3,3,1200,1986-06-01,1,15,123124000,1,1,202206.0,6,6,1,0,6,1636655.0,2432275.0,2432275.0,C010,,1986.0,Environment,0
521332690,RECYCLING RESEARCH FOUNDATION INC,,1250 H ST NW STE 400,WASHINGTON,DC,20005-5903,0,3,3,2000,1984-05-01,1,15,180000000,1,1,202112.0,4,4,1,0,12,434973.0,242433.0,242433.0,C052,,1984.0,Environment,0
521345780,GEORGETOWN GARDEN CLUB,% CELIA LOVELL,2511 P ST NW,WASHINGTON,DC,20007-3024,0,3,3,1200,1986-04-01,1,16,123356000,1,1,202206.0,3,3,1,0,6,87101.0,79513.0,65482.0,C420,,1986.0,Environment,0
521349184,SCHILLER INSTITUTE INC,,PO BOX 20244,WASHINGTON,DC,20041-2244,0,4,3,3000,1999-02-01,2,0,0,1,1,202112.0,4,3,2,0,12,228733.0,45348.0,45165.0,R99,,1999.0,"Civil Rights, Social Action & Advocacy",0
521360541,BEYOND PESTICIDES,,701 E STREET SE,WASHINGTON,DC,20003-2803,0,3,3,1200,1985-01-01,1,15,351125000,1,1,202212.0,6,6,1,0,12,3298880.0,4789264.0,1211774.0,C012,NATIONAL COALITION AGAINST MISUSE O,1985.0,Environment,0
521379661,LEAGUE OF CONSERVATION VOTERS EDUCATION FUND,,740 15TH NW ST STE 700,WASHINGTON,DC,20005-0000,0,3,3,2000,1985-03-01,1,15,123000000,1,1,202112.0,8,9,1,0,12,22827325.0,56037858.0,54050067.0,C013,,1985.0,Environment,0
521390191,THE WASHINGTON GROUP INC AN ASSOCIATION OF UKRANINIAN AMERICAN,% SVITLANA KOZYR,PO BOX 39267,WASHINGTON,DC,20016-9267,0,3,3,2000,1985-05-01,1,16,430995000,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R20,,1985.0,"Civil Rights, Social Action & Advocacy",0
521391221,ROCK CREEK GLEN COMMUNITY ASSOC,% VIVIAN M FERNANDES,2714 QUEBEC ST NW,WASHINGTON,DC,20008-1223,0,4,3,3000,2005-09-01,2,0,0,1,1,202212.0,3,0,2,0,12,61992.0,0.0,0.0,C50,,2005.0,Environment,0
521394807,PRIDE BANDS ALLIANCE,,1050 15TH ST NW,WASHINGTON,DC,20005-0000,0,3,3,1000,2015-03-01,1,16,90000000,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R26,,2015.0,"Civil Rights, Social Action & Advocacy",0
521423164,CENTER FOR CLEAN AIR POLICY,,700 12TH ST NW STE 700,WASHINGTON,DC,20005-4052,0,3,3,1000,1986-01-01,1,15,379000000,1,1,202206.0,6,5,1,0,6,1149943.0,945222.0,945222.0,C050,,1986.0,Environment,0
521437006,RAILS TO TRAILS CONSERVANCY,,2445 M ST NW STE 650,WASHINGTON,DC,20037-0005,0,3,3,1200,1986-04-01,1,15,123000000,1,1,202209.0,8,8,1,0,9,16243959.0,15182880.0,14519472.0,C500,,1986.0,Environment,0
521443147,INTER UNION FOR CONSERVATION OF NATURE & NATURAL RESOURCES UTD ST,% NATL MUSEUM OF NATURAL HISTORY,1630 CONNECTICUT AVENUE NW,WASHINGTON,DC,20009-1053,0,3,3,2000,1986-09-01,1,15,350000000,1,1,202212.0,5,6,1,0,12,747336.0,1834555.0,1834555.0,C30Z,,1986.0,Environment,0
521447367,FORT STEVENS COMMUNITY GARDEN ASSOCIATION,% SHARON LAVALLEE,1358 RITTENHOUSE ST NW,WASHINGTON,DC,20011-1106,0,7,3,1000,2017-10-01,2,0,356281249,5,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C42,,2017.0,Environment,0
521449368,CENTER FOR IMMIGRATION STUDIES INC,,1629 K ST NW STE 600,WASHINGTON,DC,20006-1635,0,3,3,2000,1986-06-01,1,15,124120000,1,1,202112.0,7,6,1,0,12,5170190.0,3673152.0,3673038.0,R21M,,1986.0,"Civil Rights, Social Action & Advocacy",0
521451797,COMMITTEE FOR CITIZEN AWARENESS,,1100 NEW HAMPSHIRE AVE NW,WASHINGTON,DC,20037-1501,0,3,3,2000,1986-07-01,1,15,482122994,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R400,,1986.0,"Civil Rights, Social Action & Advocacy",0
521477004,THE NATIONAL ORGANIZATION FOR WOMEN FOUNDATION INC,,1100 H ST NW STE 300,WASHINGTON,DC,20005-5488,0,3,3,1200,1986-12-01,1,15,430000000,1,1,202112.0,7,6,1,0,12,5272970.0,2747773.0,2381316.0,R24,,1986.0,"Civil Rights, Social Action & Advocacy",0
521481896,HUMAN RIGHTS CAMPAIGN FOUNDATION,,1640 RHODE ISLAND AVENUE NW,WASHINGTON,DC,20036-3200,0,3,3,1000,1987-01-01,1,15,430000000,1,1,202203.0,8,8,1,0,3,45329702.0,21136337.0,19751836.0,R260,,1987.0,"Civil Rights, Social Action & Advocacy",0
521492178,CLIMATE INSTITUTE,,200 MASSACHUSETTS AVE NW STE 700,WASHINGTON,DC,20001-5654,0,3,3,2000,1987-05-01,1,15,529000000,1,1,202112.0,3,3,2,0,12,29683.0,31951.0,31951.0,C016,,1987.0,Environment,0
521500977,COMMISSION ON PRESIDENTIAL DEBATES,,2600 VIRGINIA AVE NW STE 400,WASHINGTON,DC,20037-1927,0,3,3,1000,1987-06-01,1,15,123125994,1,1,202112.0,7,2,2,0,12,8973226.0,11069.0,11069.0,R400,,1987.0,"Civil Rights, Social Action & Advocacy",0
521502608,NATIONAL ASSOCIATION OF MINORITY POLITICAL FAMILIES USA INC,% MARY IVEY,429 N ST SW APT 707S,WASHINGTON,DC,20024-3719,0,3,3,1000,1996-12-01,1,16,482000000,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R24Z,,1996.0,"Civil Rights, Social Action & Advocacy",0
521526916,FREEDOMWORKS FOUNDATION,% NORTH BLDG,111 K ST NE 6TH FLOOR,WASHINGTON,DC,20002-8105,0,3,3,1200,1989-03-01,1,15,123000000,1,1,202112.0,6,7,1,0,12,3288674.0,7548427.0,7527754.0,C00A,,1989.0,Environment,0
521576808,COUNCIL ON LIBRARY AND INFORMATION RESOURCES,,1800 DIAGONAL RD STE 600,ALEXANDRIA,VA,22314-2840,0,3,3,1000,1988-10-01,1,15,124000000,1,1,202206.0,7,7,1,0,6,9356231.0,5065712.0,5065712.0,C30Z,,1988.0,Environment,0
521600481,CENTER FOR INDIVIDUAL RIGHTS,,1100 CONNECTICUT AVE NW STE 625,WASHINGTON,DC,20036-4172,0,3,3,1000,1989-09-01,1,15,460000000,1,1,202203.0,7,6,1,0,3,5773345.0,1523670.0,1523670.0,R600,,1989.0,"Civil Rights, Social Action & Advocacy",0
521601960,EARTHSHARE,% DON KANDEL,1717 K ST NW STE 900,WASHINGTON,DC,20006-5349,0,3,3,1000,1988-12-01,1,15,600000000,1,1,202206.0,7,6,1,0,6,5183889.0,4284482.0,4284482.0,C010,,1988.0,Environment,0
521665058,ELECTRIC DRIVE TRANSPORTATION ASSOCIATION,,1250 EYE ST NW STE 902,WASHINGTON,DC,20005-3947,0,6,3,2000,2002-05-01,2,0,351995000,1,1,202109.0,4,5,1,0,9,414880.0,899760.0,899760.0,C30,EDTA,2002.0,Environment,0
521683270,EARTH CONSERVATION CORPS,,2000 HALF ST SW,WASHINGTON,DC,20024-3304,0,3,3,1200,1990-10-01,1,15,350000000,1,1,202109.0,4,4,1,0,9,447708.0,280106.0,280106.0,C30Z,,1990.0,Environment,0
521693157,EARTH COUNCIL FOUNDATION - US,% OLIVIA OUTHARONG,4511 17TH ST NW,WASHINGTON,DC,20011-4221,0,3,3,1000,1990-08-01,1,15,379000000,1,1,202112.0,4,4,1,0,12,131775.0,341011.0,341011.0,C99Z,ECOFUND 92,1990.0,Environment,0
521693387,WORLD WILDLIFE FUND INC,% MIKE PEJCIC,1250 24TH STREET NW,WASHINGTON,DC,20037-1124,0,3,3,1000,1991-08-01,1,15,350000000,1,1,202206.0,9,9,1,0,6,704447333.0,436262752.0,381636162.0,C30,,1991.0,Environment,2
521696721,RECONCILING MINISTRIES NETWORK,,201 W LAKE ST,CHICAGO,IL,60606-0239,0,3,3,1000,1991-02-01,1,15,29000000,1,1,202112.0,4,5,1,0,12,459828.0,862014.0,862014.0,R26Z,,1991.0,"Civil Rights, Social Action & Advocacy",0
521700932,THE NATIONAL COUNCIL FOR SCIENCE AND THE ENVIRONMENT,,740 15TH ST NW STE 900,WASHINGTON,DC,20005-1031,0,3,3,2000,1991-03-01,1,15,379000000,1,1,202108.0,4,5,1,0,8,480023.0,870663.0,870663.0,C20Z,AMER COUN FOR ENVIRONMENT & SCIENCE,1991.0,Environment,0
521701564,SOLAR ELECTRIC LIGHT FUND,,2021 L ST NW STE 101 # 344,WASHINGTON,DC,20036-4914,0,3,3,1000,1990-10-01,1,15,351000000,1,1,202112.0,6,6,1,0,12,1507297.0,3233747.0,3233747.0,C300,,1990.0,Environment,0
521720429,NEW COLUMBIA COMMUNITY LAND TRUST INC,,1419 V ST NW,WASHINGTON,DC,20009-5806,0,3,3,1200,1991-06-01,1,15,381000000,1,1,202212.0,6,5,1,0,12,2106735.0,571918.0,571918.0,C340,,1991.0,Environment,0
521722096,NATIONAL FUND FOR US BOTANIC GARDEN,% GAYLE GEORGE,245 1ST ST SW,WASHINGTON,DC,20024-3201,0,3,3,1000,1991-04-01,1,15,123000000,1,1,202112.0,4,3,1,0,12,119195.0,83201.0,83201.0,C114,,1991.0,Environment,0
521726549,DISTRICT OF COLUMBIA ASSOCIATION OF THE DEAF,,3213 THEODORE R HAGANS DR NE,WASHINGTON,DC,20018-4317,0,3,3,1000,2016-09-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R23,DCADC,2016.0,"Civil Rights, Social Action & Advocacy",0
521729438,WASHINGTON AREA CLINIC DEFENSE TASK FORCE,% PAUL VALETTE,PO BOX 21796,WASHINGTON,DC,20009-9796,0,3,3,1000,2000-09-01,1,15,543000000,1,1,202205.0,0,0,2,0,5,0.0,0.0,0.0,R61,,2000.0,"Civil Rights, Social Action & Advocacy",0
521733698,LEAGUE OF CONSERVATION VOTERS INC,,740 15TH NW ST STE 700,WASHINGTON,DC,20005-0000,0,4,3,1000,1991-12-01,2,0,529379481,1,1,202112.0,8,9,1,0,12,40217616.0,116815860.0,114796662.0,R01,,1991.0,"Civil Rights, Social Action & Advocacy",0
521748153,SAVE AMERICAS FORESTS INC,% MARK WINSTEIN,33 TODD PL NE NO 2,WASHINGTON,DC,20002-1334,0,4,3,3000,1999-04-01,2,0,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C36,,1999.0,Environment,0
521770068,NATIONAL WHISTLEBLOWER CENTER,% STEPHEN M KOHN,3238 P ST NW,WASHINGTON,DC,20007-2755,0,3,3,1000,1992-06-01,1,15,430000000,1,1,202112.0,4,5,1,0,12,472205.0,882505.0,882505.0,R60Z,,1992.0,"Civil Rights, Social Action & Advocacy",0
521770554,SAVE AMERICAS FORESTS FUND INC,,4 LIBRARY CT SE,WASHINGTON,DC,20003-1049,0,3,3,1000,1992-06-01,1,15,350000000,1,1,202112.0,1,3,2,0,12,512.0,35572.0,35572.0,C99Z,,1992.0,Environment,0
521772575,URGE UNITE FOR REPRODUCTIVE AND GENDER EQUITY,,1012 14TH ST NW STE 305,WASHINGTON,DC,20005-3872,0,3,3,1000,1993-01-01,1,15,543000000,1,1,202112.0,7,7,1,0,12,7842236.0,6985550.0,6985550.0,R610,,1993.0,"Civil Rights, Social Action & Advocacy",0
521794095,SMART ELECTRIC POWER ALLIANCE,,1800 M ST NW FRNT 1 # 33159,WASHINGTON,DC,20036-5828,0,3,3,2000,2007-03-01,1,16,200000000,1,1,202112.0,8,8,1,0,12,18618602.0,21432476.0,11424998.0,C35,,2007.0,Environment,0
521800372,TREES FOR THE PLANET INC,% PETER FORBES,3514 MACOMB ST NW,WASHINGTON,DC,20016-3162,0,3,3,1000,2014-06-01,1,15,350000000,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C36,,2014.0,Environment,0
521804051,ENVIRONMENTAL RESEARCH AND,,3301 BENSON DR STE 101,RALEIGH,NC,27609-7332,0,3,3,1200,1993-01-01,1,16,124000000,1,1,202112.0,8,7,1,0,12,14221354.0,6684702.0,4055020.0,C052,,1993.0,Environment,0
521805562,FAMILY RESEARCH COUNCIL ACTION,,801 G ST NW,WASHINGTON,DC,20001-3729,0,4,3,1000,1993-01-01,2,0,521000000,1,1,202206.0,6,6,1,0,6,1235777.0,2309144.0,2309144.0,R99,,1993.0,"Civil Rights, Social Action & Advocacy",0
521814742,ALASKA WILDERNESS LEAGUE,% CINDY SHOGAN,122 C ST NW STE 240,WASHINGTON,DC,20001-2109,0,3,3,1000,1993-03-01,1,15,529000000,1,1,202108.0,6,6,1,0,8,4358317.0,4840502.0,4730276.0,C013,,1993.0,Environment,0
521822816,U S GREEN BUILDING COUNCIL INC,% PETER TEMPLETON,2101 L ST NW STE 600,WASHINGTON,DC,20037-1592,0,3,3,1200,2003-06-01,1,16,351529000,1,1,202112.0,8,8,1,0,12,44387684.0,31274085.0,31274085.0,C03,,2003.0,Environment,0
521835268,LGBTQ VICTORY INSTITUTE INC,,1225 I ST NW STE 525,WASHINGTON,DC,20005-6005,0,3,3,1000,1995-06-01,1,15,431000000,1,1,202112.0,6,6,1,0,12,2917902.0,3629929.0,3629929.0,R26Z,,1995.0,"Civil Rights, Social Action & Advocacy",0
521843141,TIS TO INSPIRE STRONG AFRICAN CHILDREN FUND INC,% EMMANUEL O IRONO,1508 E CAPITOL ST NE,WASHINGTON,DC,20003-1507,0,3,3,1200,1994-03-01,1,15,560000000,1,1,202112.0,4,6,1,0,12,327255.0,1675203.0,1675203.0,R190,,1994.0,"Civil Rights, Social Action & Advocacy",0
521844644,HUMAN RIGHTS ACTION CENTER,% JOHN G HEALEY,451 1ST ST SE,WASHINGTON,DC,20003-1827,0,3,3,1200,1995-02-01,1,15,430000000,1,1,202212.0,4,3,1,0,12,283139.0,81500.0,81500.0,R600,,1995.0,"Civil Rights, Social Action & Advocacy",0
521858266,SYRIAN AMERICAN CLUB OF METROPOLITAN WASHINGTON,% VICTOR NASR,4665 KENMORE DR NW,WASHINGTON,DC,20007-1914,0,7,3,1000,2010-08-01,2,0,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R30,,2010.0,"Civil Rights, Social Action & Advocacy",0
521871964,FUND FOR THE FUTURE OF OUR CHILDREN INC,% AVIDEH SHASHAANI,5335 WINSCONSIN AVE NW SUITE 440,WASHINGTON,DC,20015-0000,0,3,3,1000,1994-10-01,1,15,431000000,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R20Z,F F C,1994.0,"Civil Rights, Social Action & Advocacy",0
521905358,CENTER FOR DEMOCRACY AND TECHNOLOGY,,1401 K ST NW STE 200,WASHINGTON,DC,20005-3497,0,3,3,2100,1995-09-01,1,15,430559994,1,1,202112.0,7,8,1,0,12,9312037.0,10517979.0,10233461.0,R20,,1995.0,"Civil Rights, Social Action & Advocacy",0
521911644,MARIJUANA POLICY PROJECT,% ROB KAMPIA,2370 CHAMPLAIN STREET NW,WASHINGTON,DC,20009-2670,0,4,3,1000,1997-02-01,2,0,125480537,1,1,202112.0,4,6,1,0,12,258429.0,2867339.0,2867339.0,R99,,1997.0,"Civil Rights, Social Action & Advocacy",0
521917903,ASIAN PACIFIC AMERICAN INSTITUTE FOR CONGRESSIONAL STUDIES INC,,1001 CONNECTICUT AVE NW STE 320,WASHINGTON,DC,20036-5530,0,3,3,1200,1995-12-01,1,15,995431000,1,1,202212.0,6,6,1,0,12,4199375.0,3926453.0,3677782.0,R30,,1995.0,"Civil Rights, Social Action & Advocacy",0
521935342,PINCHOT INSTITUTE FOR CONSERVATION,% V ALARIC SAMPLE,470 LENFANT PLZ SW STE 604,WASHINGTON,DC,20024-9996,0,3,3,1000,1995-11-01,1,15,350000000,1,1,202112.0,4,5,1,0,12,449828.0,812962.0,812962.0,C30Z,,1995.0,Environment,0
521959306,THE ARAB AMERICAN INSTITUTE FOUNDATION,% JAMES ZOGBY PRESIDENT,1600 K ST NW STE 601,WASHINGTON,DC,20006-2834,0,3,3,1000,1996-06-01,1,15,994124000,1,1,202112.0,4,6,1,0,12,248504.0,1156774.0,1156774.0,R22,,1996.0,"Civil Rights, Social Action & Advocacy",0
521963554,FUND FOR KALORAMA PARK INC,% RORY MCGLYNN,1915 BELMONT RD NW,WASHINGTON,DC,20009-5439,0,3,3,1240,2019-02-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C40,,2019.0,Environment,0
521984719,EDUCATION FUND OF THE AMERICAN CTR FOR INTERNATIONAL LABOR SOLIDARITY,% LYSTIA SANTOSA,1130 CONNECTICUT AVE NW STE 800,WASHINGTON,DC,20036-3915,0,3,3,2000,1997-04-01,1,15,125910994,5,1,202112.0,6,6,1,0,12,2025939.0,1598262.0,1598262.0,R600,,1997.0,"Civil Rights, Social Action & Advocacy",0
522021279,THE NORML FOUNDATION,,1420 K ST NW STE 350,WASHINGTON,DC,20005-2531,0,3,3,2000,1997-10-01,1,15,537124994,1,1,202112.0,4,4,1,0,12,124485.0,251529.0,245983.0,R99,,1997.0,"Civil Rights, Social Action & Advocacy",0
522023392,WOMENS BUSINESS ENTERPRISE NATIONAL COUNCIL,% SUSAN PHILLIPS BARI,1120 CONNECTICUT AVE NW STE 1000,WASHINGTON,DC,20036-3951,0,3,3,1000,1999-01-01,1,15,0,1,1,202112.0,8,8,1,0,12,11326059.0,10977685.0,10413108.0,R240,,1999.0,"Civil Rights, Social Action & Advocacy",0
522027991,ASIAN-PACIFIC ISLANDER DOMESTIC VIOLENCE RESOURCE PROJECT,,PO BOX 14268,WASHINGTON,DC,20044-4268,0,3,3,1200,1997-09-01,1,15,994000000,1,1,202109.0,4,5,1,0,9,268390.0,586534.0,586534.0,R20,,1997.0,"Civil Rights, Social Action & Advocacy",0
522035860,DISABILITY RIGHTS INTERNATIONAL INC,,1825 K ST NW STE 950,WASHINGTON,DC,20006-1296,0,3,3,2000,1997-08-01,1,15,994160000,1,1,202112.0,5,5,1,0,12,861682.0,634152.0,634152.0,R23,,1997.0,"Civil Rights, Social Action & Advocacy",0
522053377,ENVIRONMENTAL RESEARCH INSTITUTE OF THE STATES,% R STEVEN BROWN,1250 H ST NW STE 850,WASHINGTON,DC,20005-3951,0,3,3,1000,1998-10-01,1,17,351000000,1,1,202209.0,6,6,1,0,9,2031545.0,2291504.0,2291504.0,C052,ERIS,1998.0,Environment,0
522063531,NATIONAL FEDERATION OF FILIPINO AMERICAN ASSOCIATIONS,% BRENDAN FLORES,1322 18TH ST NW,WASHINGTON,DC,20036-1803,0,3,3,1000,2015-06-01,1,15,994404000,1,1,202112.0,4,4,1,0,12,165378.0,196490.0,196490.0,R03,,2015.0,"Civil Rights, Social Action & Advocacy",0
522069225,NORTHEAST-MIDWEST STATE FORESTERS ALLIANCE,,444 N CAPITOL ST NW STE 540,WASHINGTON,DC,20001-1584,0,3,3,2000,2004-09-01,1,15,0,1,1,202109.0,4,5,1,0,9,280030.0,599762.0,599762.0,C36,,2004.0,Environment,0
522079266,PHOENIX CENTER FOR ADVANCED LEGAL & ECONOMIC PUBLIC POLICY STUDIES INC,% LAWRENCE J SPIWAK,5335 WISCONSIN AVENUE NW,WASHINGTON,DC,20015-2030,0,3,3,1000,2000-10-01,1,15,0,1,1,202112.0,4,5,1,0,12,444235.0,936234.0,936234.0,R05,,2000.0,"Civil Rights, Social Action & Advocacy",0
522101783,ENERGY PROGRAMS CONSORTIUM,% THE ORGANIZATION,1350 CONNECTICUT AVENUE NW,WASHINGTON,DC,20036-1722,0,3,3,1200,1999-02-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C350,,1999.0,Environment,0
522104838,NASP FOUNDATION INC,% RONALD PARKER,1600 K ST NW STE 600,WASHINGTON,DC,20006-2834,0,3,3,1000,1999-11-01,1,15,0,1,1,202112.0,4,4,1,0,12,278938.0,426930.0,426930.0,R30,,1999.0,"Civil Rights, Social Action & Advocacy",0
522111652,FEARLESS FUND,% FRITZI COHEN,3029 WOODLAND DR NW,WASHINGTON,DC,20008-3544,0,3,3,1200,1999-06-01,1,15,0,1,1,202112.0,4,4,1,0,12,131598.0,481631.0,481631.0,C30,,1999.0,Environment,0
522131892,SOUTHERN GROUP OF FORESTERS INC,% WEHENER OHARA JOAN,444 N CAPITOL ST NW FRNT 3,WASHINGTON,DC,20001-1551,0,3,3,1000,2003-09-01,1,15,0,1,1,202109.0,4,2,2,0,9,172560.0,24263.0,24263.0,C36,,2003.0,Environment,0
522135531,FOREST TRENDS ASSOCIATION,% MICHAEL JENKINS,1203 19TH STREET NW 4TH FL,WASHINGTON,DC,20036-2463,0,3,3,1000,1999-03-01,1,15,0,1,1,202212.0,8,7,1,0,12,10282490.0,9907494.0,9892778.0,C36,,1999.0,Environment,0
522142564,MYCOLOGICAL ASSOCIATION OF WASHINGTON INC,% CONSTANCE DURNAN,4509 WINDOM PL NW,WASHINGTON,DC,20016-2451,0,3,3,2000,2001-05-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C42,,2001.0,Environment,0
522146216,TRANSPORTATION ENERGY PARTNERSHIP,% JONATHAN OVERLY,1440 G ST NW,WASHINGTON,DC,20005-2001,3621,3,6,2100,2000-06-01,1,15,0,1,1,202009.0,3,4,1,0,9,78455.0,164469.0,164469.0,C052,,2000.0,Environment,0
522148600,ENVIRONMENTAL WORKING GROUP,,1250 I ST NW STE 1000,WASHINGTON,DC,20005-5963,0,3,3,1000,1999-06-01,1,15,0,1,1,202112.0,8,8,1,0,12,14685158.0,22849449.0,16093379.0,C35,,1999.0,Environment,0
522156577,SEAWEB,,1320 19TH ST NW STE 500,WASHINGTON,DC,20036-1634,0,3,3,2100,1999-06-01,1,15,0,1,1,202006.0,0,0,2,0,6,0.0,0.0,0.0,C320,,1999.0,Environment,0
522192070,PARTNERSHIP PROJECT INC,% THE WILDERNESS SOCIETY,PO BOX 65826,WASHINGTON,DC,20035-5826,0,3,3,1000,2000-02-01,1,15,0,1,1,202112.0,8,8,1,0,12,20910216.0,34840309.0,34840309.0,C01,,2000.0,Environment,0
522198346,SPIRIT HOUSE,% RUBY N SALES,PO BOX 5537,WASHINGTON,DC,20016-1137,0,3,3,2000,2003-05-01,1,15,0,1,1,202112.0,2,2,2,0,12,19874.0,16279.0,16279.0,R60,,2003.0,"Civil Rights, Social Action & Advocacy",0
522204330,FRIENDS OF THE MOUNTAINS TO SEA,% BRUCE WISELY,PO BOX 10431,RALEIGH,NC,27605-0431,0,3,3,1200,2008-02-01,1,15,0,1,1,202112.0,5,5,1,0,12,997980.0,804759.0,762437.0,C30,CRAWFORD CRENSHAW,2008.0,Environment,0
522211305,AMAZON CONSERVATION ASSOCIATION,% CLIFFORD CHANCE ROGERS & WELLS,1012 14TH ST NW STE 625,WASHINGTON,DC,20005-3476,0,3,3,2800,2000-09-01,1,15,0,1,1,202112.0,6,6,1,0,12,3109071.0,3028782.0,3028782.0,C320,,2000.0,Environment,0
522217817,PRIDE AT WORK,% THE ORGANIZATION,815 16TH ST NW,WASHINGTON,DC,20006-4101,0,4,3,3000,2016-11-01,2,0,0,1,1,202206.0,4,4,1,0,6,191038.0,219022.0,219022.0,R26,,2016.0,"Civil Rights, Social Action & Advocacy",0
522225921,ELECTRONIC PRIVACY INFORMATION CENTER,% ALAN BUTLER,1519 NEW HAMPSHIRE AVE NW,WASHINGTON,DC,20036-1203,0,3,3,1200,2000-08-01,1,15,0,1,1,202112.0,7,6,1,0,12,6507446.0,2953161.0,2926682.0,R60,,2000.0,"Civil Rights, Social Action & Advocacy",0
522242476,NAACP NATIONAL VOTER FUND,% PETER G COHN ESQ,1200 G ST NW STE 800,WASHINGTON,DC,20005-6705,0,4,3,1000,2000-09-01,2,0,0,1,1,202206.0,3,1,2,0,6,89252.0,102.0,102.0,R012,,2000.0,"Civil Rights, Social Action & Advocacy",0
522248834,FORMOSSAN ASSOCIATION FOR PUBLIC RELATIONS INC,,552 7TH ST SE,WASHINGTON,DC,20003-2737,0,4,3,3000,2001-03-01,2,0,0,1,1,202112.0,4,3,1,0,12,114965.0,72346.0,72346.0,R40,,2001.0,"Civil Rights, Social Action & Advocacy",0
522251744,TREES FOR CAPITOL HILL INC,% MARGARET MISSIAEN,1330 N CAROLINA AVE NE,WASHINGTON,DC,20002-6424,0,3,3,1000,2001-10-01,1,15,0,1,1,202206.0,0,0,2,0,6,0.0,0.0,0.0,C50,,2001.0,Environment,0
522260469,CAPITOL HILL COMMUNITY GARDEN LAND TR,% SUSAN PUNNETT,224 KENTUCKY AVE SE,WASHINGTON,DC,20003-2314,0,3,3,1000,2000-09-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C34,,2000.0,Environment,0
522267838,CONSORTIUM FOR CITIZENS WITH DISABILITIES,% CURTIS DECKER,820 1ST ST NE STE 740,WASHINGTON,DC,20002-8051,0,4,3,3000,2001-07-01,2,0,0,1,1,202112.0,4,3,1,0,12,175442.0,79320.0,79320.0,R20,,2001.0,"Civil Rights, Social Action & Advocacy",0
